date,campaign_name,cost,purchases,conv_value,impressions,clicks,ctr,cpm,frequency,add_to_cart
2026-07-06,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8.44,null,null,2145,13,0.0061,3.9347,1.685,null
2026-07-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.02,null,null,2198,22,0.01,5.0136,1.093,1
2026-07-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.39,null,null,1041,23,0.0221,9.0202,1.7704,1
2026-07-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.47,1,38.5,21477,96,0.0045,0.7203,1.1242,5
2026-07-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.03,1,75,2758,37,0.0134,8.7128,1.8265,11
2026-07-06,ASUC-(NEW)-PERF-RTG-WARM-ROW,40.62,null,null,10225,151,0.0148,3.9726,1.5957,13
2026-07-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,5.74,null,null,3468,39,0.0112,1.6551,1.1205,null
2026-07-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.82,null,null,1278,19,0.0149,3.7715,1.486,null
2026-07-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,6.6,1,70,2746,41,0.0149,2.4035,1.165,4
2026-07-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.56,1,50,2486,30,0.0121,3.4433,1.6355,1
2026-07-06,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.05,null,null,2800,12,0.0043,1.8036,1.0798,null
2026-07-06,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.94,null,null,685,19,0.0277,8.6715,1.582,3
2026-07-06,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,108.37,7,850.91,19839,134,0.0068,5.4625,1.2156,11
2026-07-06,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,157.89,12,1005.12,16781,220,0.0131,9.4089,2.0841,46
2026-07-07,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,437.16,25,1644,182370,1391,0.0076,2.3971,1.2578,165
2026-07-07,ASUC-(ALL)-PERF-KIDS-INTER,540.2,40,3367.72,196789,1263,0.0064,2.7451,1.5202,319
2026-07-07,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,298.12,25,1608.2,45673,703,0.0154,6.5273,2.9095,191
2026-07-07,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,100.75,19,1325.09,27040,214,0.0079,3.726,1.4296,83
2026-07-07,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,57.95,2,106.5,14845,177,0.0119,3.9037,1.193,7
2026-07-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,244.33,4,201.5,58772,230,0.0039,4.1573,1.3375,11
2026-07-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,306.81,18,1514.4,29565,373,0.0126,10.3775,2.0258,161
2026-07-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,176.4,10,677.99,75441,360,0.0048,2.3383,1.5059,44
2026-07-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,333.23,29,1667.95,66820,840,0.0126,4.987,2.1358,262
2026-07-07,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,268.64,7,559.03,55696,273,0.0049,4.8233,1.5549,39
2026-07-07,ASUC-(HISTO)-UK-(UK)-PERF-RTG,287.48,17,1338.97,24940,418,0.0168,11.5269,1.9448,126
2026-07-07,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,170.33,2,208.43,21734,152,0.007,7.837,1.308,4
2026-07-07,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,181.92,null,null,5610,74,0.0132,32.4278,1.2292,6
2026-07-07,ASUC-(HISTO)-US-(US)-PERF-RTG,361.13,14,1560.52,20882,283,0.0136,17.2938,1.9069,125
2026-07-07,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,4.92,null,null,547,9,0.0165,8.9945,1.142,null
2026-07-07,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.86,1,133.71,1254,31,0.0247,11.0526,1.672,2
2026-07-07,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,35.86,null,null,9252,64,0.0069,3.8759,1.09,4
2026-07-07,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,40.21,4,210.5,6271,87,0.0139,6.4121,1.9451,24
2026-07-07,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,91.05,4,245.5,54313,306,0.0056,1.6764,1.2014,17
2026-07-07,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,59.94,5,290.6,9343,145,0.0155,6.4155,2.0188,51
2026-07-07,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,23.19,null,null,3030,40,0.0132,7.6535,1.1887,null
2026-07-07,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,40.39,5,460.34,4497,82,0.0182,8.9815,1.9934,34
2026-07-07,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,70.83,7,536,55239,620,0.0112,1.2822,1.2865,71
2026-07-07,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,91.37,9,579.56,37807,1031,0.0273,2.4167,1.8277,225
2026-07-07,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,48.39,1,60,25750,113,0.0044,1.8792,1.1357,5
2026-07-07,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,76.93,6,280,15013,222,0.0148,5.1242,1.9404,60
2026-07-07,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,106.79,4,249.68,75707,493,0.0065,1.4106,1.1958,23
2026-07-07,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,114.72,12,827.56,30715,475,0.0155,3.735,2.0545,121
2026-07-07,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.46,null,null,2055,16,0.0078,4.1168,1.1941,null
2026-07-07,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,13.42,1,120.4,3317,50,0.0151,4.0458,2.0127,4
2026-07-07,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,9.95,1,55.31,1675,22,0.0131,5.9403,1.0806,5
2026-07-07,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.3,1,118.2,1056,20,0.0189,9.7538,1.734,2
2026-07-07,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16.12,null,null,17655,86,0.0049,0.9131,1.1161,1
2026-07-07,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.34,null,null,2677,34,0.0127,9.0923,1.8027,6
2026-07-07,ASUC-(NEW)-PERF-RTG-WARM-ROW,57.25,3,245,14897,303,0.0203,3.8431,1.7845,118
2026-07-07,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.19,null,null,3532,31,0.0088,1.7525,1.1142,1
2026-07-07,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.77,null,null,1405,24,0.0171,4.1068,1.7072,5
2026-07-07,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.22,null,null,2932,29,0.0099,2.4625,1.1153,null
2026-07-07,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.04,2,95,2340,53,0.0226,3.4359,1.7181,28
2026-07-07,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.1,null,null,1188,10,0.0084,4.2929,1.1176,null
2026-07-07,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.91,null,null,836,19,0.0227,7.0694,1.6821,16
2026-07-07,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,91.19,1,93.77,15565,119,0.0076,5.8587,1.1921,4
2026-07-07,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,171.98,7,871.62,16831,224,0.0133,10.2181,2.1052,57
2026-07-08,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,450.38,19,945.66,219989,1586,0.0072,2.0473,1.201,136
2026-07-08,ASUC-(ALL)-PERF-KIDS-INTER,495.41,38,2681.78,175701,1166,0.0066,2.8196,1.5664,239
2026-07-08,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,285.84,31,2051.97,43311,672,0.0155,6.5997,2.7066,208
2026-07-08,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,120.95,13,961.16,22323,422,0.0189,5.4182,1.4791,74
2026-07-08,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,71.76,2,123.5,26243,843,0.0321,2.7344,1.1703,6
2026-07-08,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,253.86,6,378.51,68775,314,0.0046,3.6912,1.5034,18
2026-07-08,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,282.67,15,1376.5,27594,287,0.0104,10.2439,1.8837,149
2026-07-08,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,173.28,7,301.32,71835,379,0.0053,2.4122,1.5907,19
2026-07-08,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,291.32,22,1317.19,56276,637,0.0113,5.1766,2.0208,147
2026-07-08,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,276.02,10,646.61,53663,299,0.0056,5.1436,1.6185,26
2026-07-08,ASUC-(HISTO)-UK-(UK)-PERF-RTG,260.52,17,1460.58,21263,304,0.0143,12.2523,1.7813,141
2026-07-08,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,158.16,null,null,27803,158,0.0057,5.6886,1.5361,5
2026-07-08,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,171.28,1,69.66,5734,70,0.0122,29.8709,1.3261,10
2026-07-08,ASUC-(HISTO)-US-(US)-PERF-RTG,300.97,18,1753.19,15542,187,0.012,19.3649,1.7823,111
2026-07-08,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.51,null,null,635,7,0.011,10.252,1.1043,null
2026-07-08,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,14.85,1,92.84,1248,30,0.024,11.899,1.5639,16
2026-07-08,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,36.02,3,171.5,7159,46,0.0064,5.0314,1.1191,9
2026-07-08,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32.47,null,null,4786,39,0.0081,6.7844,1.6235,18
2026-07-08,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101.04,5,276.5,51265,301,0.0059,1.9709,1.2478,11
2026-07-08,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,53.3,6,328.65,7564,106,0.014,7.0465,1.8187,52
2026-07-08,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,24.26,1,47.35,3491,26,0.0074,6.9493,1.1939,1
2026-07-08,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,31.49,3,308.51,3647,49,0.0134,8.6345,1.6638,43
2026-07-08,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,71.45,6,220,49364,502,0.0102,1.4474,1.2403,56
2026-07-08,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,77.6,9,555,30362,630,0.0207,2.5558,1.792,252
2026-07-08,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,49.29,null,null,23721,121,0.0051,2.0779,1.1674,1
2026-07-08,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56.95,3,370,10740,111,0.0103,5.3026,1.6742,63
2026-07-08,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,117.75,2,150.5,81909,542,0.0066,1.4376,1.2146,18
2026-07-08,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,115.66,8,540.5,28437,411,0.0145,4.0672,1.9507,157
2026-07-08,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.99,1,66.99,1838,16,0.0087,4.3471,1.1782,1
2026-07-08,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.91,2,191.59,2138,30,0.014,4.6352,1.6548,22
2026-07-08,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.22,2,97.46,1843,15,0.0081,6.0879,1.1016,1
2026-07-08,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.1,null,null,1142,18,0.0158,7.9685,1.5474,null
2026-07-08,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,18.4,1,null,14465,66,0.0046,1.272,1.0948,5
2026-07-08,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23.14,2,171,2411,32,0.0133,9.5977,1.5495,24
2026-07-08,ASUC-(NEW)-PERF-RTG-WARM-ROW,43.88,1,110,11982,184,0.0154,3.6622,1.6351,64
2026-07-08,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.2,null,null,4654,43,0.0092,1.3322,1.1028,2
2026-07-08,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.61,null,null,1248,17,0.0136,3.6939,1.5777,16
2026-07-08,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7,null,null,3584,42,0.0117,1.9531,1.0724,null
2026-07-08,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.97,2,90,1754,35,0.02,3.9738,1.489,10
2026-07-08,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.31,null,null,793,9,0.0113,6.6961,1.1731,3
2026-07-08,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.75,2,117.52,915,28,0.0306,7.377,1.6109,16
2026-07-08,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,93.53,1,120.33,15805,133,0.0084,5.9177,1.1609,7
2026-07-08,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,153.57,14,1643.08,15974,182,0.0114,9.6137,1.896,59
2026-07-09,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,473.45,21,1511.51,217213,1635,0.0075,2.1797,1.2174,143
2026-07-09,ASUC-(ALL)-PERF-KIDS-INTER,564.46,34,1936.09,201118,1555,0.0077,2.8066,1.4894,265
2026-07-09,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,281.11,22,1466.32,41188,680,0.0165,6.825,2.7288,144
2026-07-09,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,95.89,7,443.2,17229,477,0.0277,5.5656,1.4862,42
2026-07-09,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,57.3,2,190.73,22176,963,0.0434,2.5839,1.1171,6
2026-07-09,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,244.25,7,400.49,61599,221,0.0036,3.9652,1.4755,23
2026-07-09,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,285.92,9,770.5,29485,343,0.0116,9.6971,1.7871,85
2026-07-09,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,191.73,5,229.49,81300,542,0.0067,2.3583,1.5335,11
2026-07-09,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,313.43,13,677.97,59523,721,0.0121,5.2657,2.1579,132
2026-07-09,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,313.63,7,430.35,60588,348,0.0057,5.1764,1.6937,36
2026-07-09,ASUC-(HISTO)-UK-(UK)-PERF-RTG,240.45,11,835.49,21070,264,0.0125,11.412,1.5902,129
2026-07-09,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,185.18,1,71.74,32000,267,0.0083,5.7869,1.5727,5
2026-07-09,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,166.37,3,338.89,5125,72,0.014,32.4624,1.2913,9
2026-07-09,ASUC-(HISTO)-US-(US)-PERF-RTG,263.4,15,1408.66,13739,176,0.0128,19.1717,1.5898,51
2026-07-09,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.2,null,null,541,11,0.0203,11.4603,1.189,4
2026-07-09,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11.09,1,104.99,989,22,0.0222,11.2133,1.4149,7
2026-07-09,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,40.83,1,80.5,8078,46,0.0057,5.0545,1.1031,null
2026-07-09,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,34.43,null,null,4877,55,0.0113,7.0597,1.5025,9
2026-07-09,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101.83,5,378.7,53818,332,0.0062,1.8921,1.2337,14
2026-07-09,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,51.79,2,125.5,8583,86,0.01,6.034,1.7438,39
2026-07-09,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,23.76,1,null,3419,42,0.0123,6.9494,1.1011,1
2026-07-09,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33.46,2,187.53,3636,44,0.0121,9.2024,1.585,23
2026-07-09,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,84.81,6,271,55483,599,0.0108,1.5286,1.3003,41
2026-07-09,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,70.66,3,215,27473,528,0.0192,2.572,1.5488,205
2026-07-09,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,55.67,2,250.5,23672,234,0.0099,2.3517,1.1808,7
2026-07-09,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,49.17,3,95.5,10090,85,0.0084,4.8731,1.6136,38
2026-07-09,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,123.94,5,278.54,82231,538,0.0065,1.5072,1.1559,10
2026-07-09,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,117.7,5,576,31054,412,0.0133,3.7902,1.7604,136
2026-07-09,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.32,1,67.05,2105,19,0.009,3.9525,1.178,1
2026-07-09,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8.37,null,null,2195,26,0.0118,3.8132,1.6393,4
2026-07-09,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,8.74,null,null,1509,10,0.0066,5.7919,1.0887,null
2026-07-09,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.01,null,null,1144,12,0.0105,7.8759,1.4054,12
2026-07-09,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,18.85,null,null,8913,37,0.0042,2.1149,1.0543,5
2026-07-09,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,22.27,5,327.54,2352,13,0.0055,9.4685,1.4746,20
2026-07-09,ASUC-(NEW)-PERF-RTG-WARM-ROW,41.45,2,108.92,11584,127,0.011,3.5782,1.5278,85
2026-07-09,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.79,null,null,3014,44,0.0146,2.2528,1.0451,null
2026-07-09,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.57,null,null,1147,14,0.0122,3.9843,1.3803,5
2026-07-09,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,8.13,null,null,3362,38,0.0113,2.4182,1.1428,5
2026-07-09,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,5.94,null,null,1473,27,0.0183,4.0326,1.4015,21
2026-07-09,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7.1,2,255.47,1171,11,0.0094,6.0632,1.138,1
2026-07-09,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.91,1,78.54,748,14,0.0187,6.5642,1.4385,5
2026-07-09,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,100.05,3,237.67,15760,118,0.0075,6.3484,1.1385,13
2026-07-09,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,162.99,11,1004.29,17052,146,0.0086,9.5584,1.8243,51
2026-07-10,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,436.08,24,2115.3,95861,1039,0.0108,4.5491,1.4004,156
2026-07-10,ASUC-(ALL)-PERF-KIDS-INTER,546.92,44,2646.53,207591,1937,0.0093,2.6346,1.3558,254
2026-07-10,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,280.86,20,1333.05,40857,598,0.0146,6.8742,2.8169,117
2026-07-10,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,96.48,4,219.43,17334,466,0.0269,5.5659,1.4543,37
2026-07-10,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,52.47,3,305.3,18738,913,0.0487,2.8002,1.0861,12
2026-07-10,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,251.33,3,250,59651,283,0.0047,4.2133,1.5199,14
2026-07-10,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,298.89,10,554.21,28108,337,0.012,10.6336,1.8279,101
2026-07-10,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,184.43,5,160.5,78188,540,0.0069,2.3588,1.4515,10
2026-07-10,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,308.7,19,1203.46,59045,727,0.0123,5.2282,1.9939,137
2026-07-10,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,300.71,10,689.74,59346,345,0.0058,5.0671,1.5812,22
2026-07-10,ASUC-(HISTO)-UK-(UK)-PERF-RTG,228.06,17,1317.85,19120,286,0.015,11.9278,1.6354,73
2026-07-10,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,132.62,4,74.69,13535,99,0.0073,9.7983,1.3844,12
2026-07-10,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,158.63,2,155.23,9678,74,0.0076,16.3908,1.7397,13
2026-07-10,ASUC-(HISTO)-US-(US)-PERF-RTG,351.15,5,249.48,17733,237,0.0134,19.8021,1.8901,27
2026-07-10,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,4.52,null,null,401,5,0.0125,11.2718,1.0956,null
2026-07-10,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16.53,null,null,1222,24,0.0196,13.527,1.4794,17
2026-07-10,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,40.61,2,86,7542,58,0.0077,5.3845,1.1245,6
2026-07-10,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,34.86,2,220,4850,33,0.0068,7.1876,1.5377,24
2026-07-10,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,99.18,4,208.14,23987,194,0.0081,4.1347,1.251,38
2026-07-10,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,50.46,7,442,8292,99,0.0119,6.0854,1.7289,62
2026-07-10,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.79,null,null,3355,34,0.0101,7.687,1.1718,1
2026-07-10,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,32.07,3,295.27,3623,82,0.0226,8.8518,1.5883,33
2026-07-10,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,82.51,8,426.69,49795,557,0.0112,1.657,1.3168,49
2026-07-10,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,69.21,4,400.62,26274,456,0.0174,2.6342,1.548,124
2026-07-10,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,50.42,null,null,22305,187,0.0084,2.2605,1.1632,5
2026-07-10,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,48.9,2,79,10123,91,0.009,4.8306,1.6267,42
2026-07-10,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124.91,2,74.5,43572,372,0.0085,2.8667,1.3147,24
2026-07-10,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,119.77,13,895.32,30455,396,0.013,3.9327,1.8198,117
2026-07-10,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.79,null,null,1687,12,0.0071,4.0249,1.2618,null
2026-07-10,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.01,1,101.88,2124,24,0.0113,4.242,1.614,13
2026-07-10,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,8.91,null,null,1446,9,0.0062,6.1618,1.0524,null
2026-07-10,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.42,null,null,1271,12,0.0094,7.4115,1.4075,2
2026-07-10,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,12.48,null,null,1494,17,0.0114,8.3534,1.1519,3
2026-07-10,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.46,2,294,2238,25,0.0112,10.9294,1.505,18
2026-07-10,ASUC-(NEW)-PERF-RTG-WARM-ROW,40.46,5,371,9984,128,0.0128,4.0525,1.4459,46
2026-07-10,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.66,null,null,2022,23,0.0114,3.2938,1.1079,1
2026-07-10,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.34,null,null,1154,14,0.0121,3.7608,1.3372,null
2026-07-10,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.32,null,null,2396,29,0.0121,3.0551,1.1388,null
2026-07-10,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.9,null,null,1797,29,0.0161,3.8397,1.3974,6
2026-07-10,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.28,null,null,788,10,0.0127,7.9695,1.1994,null
2026-07-10,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.82,null,null,952,9,0.0095,6.1134,1.4646,null
2026-07-10,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,99.75,2,260.04,14674,96,0.0065,6.7977,1.1466,9
2026-07-10,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,166.17,3,241.13,16548,161,0.0097,10.0417,1.7515,24
2026-07-11,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,541.86,19,2074.21,126418,1298,0.0103,4.2863,1.3,139
2026-07-11,ASUC-(ALL)-PERF-KIDS-INTER,663.32,37,2763,268535,1803,0.0067,2.4701,1.4538,308
2026-07-11,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,332.42,21,1681.38,46708,757,0.0162,7.117,2.9036,141
2026-07-11,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,105.79,4,255.5,20577,366,0.0178,5.1412,1.4651,25
2026-07-11,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,65.08,2,162,18390,826,0.0449,3.5389,1.1337,23
2026-07-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,234.94,4,286,61354,237,0.0039,3.8293,1.6697,29
2026-07-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,327.52,26,2060.7,28745,417,0.0145,11.394,1.8855,117
2026-07-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,196.54,5,224.15,81407,487,0.006,2.4143,1.5014,36
2026-07-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,337.24,20,1291.96,58327,850,0.0146,5.7819,1.986,126
2026-07-11,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,298.93,6,377.25,58836,289,0.0049,5.0807,1.5625,37
