date,campaign_name,landing_page_views,initiate_checkout
2026-07-10,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,71,9
2026-07-10,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,177,27
2026-07-10,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8,
2026-07-10,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,20,3
2026-07-10,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4,
2026-07-10,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,6,
2026-07-10,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,10,
2026-07-10,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,16,4
2026-07-10,ASUC-(NEW)-PERF-RTG-WARM-ROW,75,11
2026-07-10,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10,
2026-07-10,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6,
2026-07-10,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,14,
2026-07-10,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,17,
2026-07-10,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,4,
2026-07-10,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,
2026-07-10,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,31,6
2026-07-10,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,73,5
2026-07-11,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,619,27
2026-07-11,ASUC-(ALL)-PERF-KIDS-INTER,618,64
2026-07-11,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,327,34
2026-07-11,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,58,12
2026-07-11,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,22,2
2026-07-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,75,5
2026-07-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,253,34
2026-07-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,72,12
2026-07-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,354,18
2026-07-11,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,60,6
2026-07-11,ASUC-(HISTO)-UK-(UK)-PERF-RTG,154,18
2026-07-11,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,27,3
2026-07-11,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,38,1
2026-07-11,ASUC-(HISTO)-US-(US)-PERF-RTG,161,8
2026-07-11,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,2,
2026-07-11,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15,3
2026-07-11,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,16,5
2026-07-11,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,27,4
2026-07-11,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,46,17
2026-07-11,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,71,10
2026-07-11,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,6,2
2026-07-11,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,34,11
2026-07-11,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,233,13
2026-07-11,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,342,27
2026-07-11,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,17,4
2026-07-11,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,54,2
2026-07-11,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,93,6
2026-07-11,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,242,32
2026-07-11,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,4,
2026-07-11,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,17,2
2026-07-11,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,14,
2026-07-11,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,11,
2026-07-11,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14,3
2026-07-11,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,15,3
2026-07-11,ASUC-(NEW)-PERF-RTG-WARM-ROW,79,9
2026-07-11,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,29,
2026-07-11,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,18,
2026-07-11,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9,2
2026-07-11,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,19,1
2026-07-11,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,,
2026-07-11,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5,1
2026-07-11,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,58,11
2026-07-11,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,103,17
2026-07-12,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,590,43
2026-07-12,ASUC-(ALL)-PERF-KIDS-INTER,474,98
2026-07-12,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,331,44
2026-07-12,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,73,23
2026-07-12,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,22,6
2026-07-12,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,64,14
2026-07-12,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,240,35
2026-07-12,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,84,5
2026-07-12,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,357,33
2026-07-12,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,55,6
2026-07-12,ASUC-(HISTO)-UK-(UK)-PERF-RTG,160,18
2026-07-12,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,48,4
2026-07-12,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,39,4
2026-07-12,ASUC-(HISTO)-US-(US)-PERF-RTG,123,4
2026-07-12,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,10,
2026-07-12,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,49,5
2026-07-12,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,29,3
2026-07-12,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,95,9
2026-07-12,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,55,6
2026-07-12,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,70,7
2026-07-12,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,11,6
2026-07-12,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,54,11
2026-07-12,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,192,14
2026-07-12,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,345,19
2026-07-12,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,40,4
2026-07-12,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,82,8
2026-07-12,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,119,6
2026-07-12,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,227,27
2026-07-12,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,12,
2026-07-12,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,12,
2026-07-12,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5,
2026-07-12,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,15,1
2026-07-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,26,5
2026-07-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,27,2
2026-07-12,ASUC-(NEW)-PERF-RTG-WARM-ROW,95,5
2026-07-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,25,2
2026-07-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6,
2026-07-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,15,
2026-07-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,22,5
2026-07-12,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,4,
2026-07-12,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,14,1
2026-07-12,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,53,4
2026-07-12,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,119,20
2026-07-13,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,486,35
2026-07-13,ASUC-(ALL)-PERF-KIDS-INTER,563,72
2026-07-13,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,251,43
2026-07-13,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,40,14
2026-07-13,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,34,4
2026-07-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,65,10
2026-07-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,178,34
2026-07-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,50,14
2026-07-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,315,36
2026-07-13,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,39,10
2026-07-13,ASUC-(HISTO)-UK-(UK)-PERF-RTG,195,11
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,23,
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,35,
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-RTG,99,14
2026-07-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,2,
2026-07-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15,2
2026-07-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,26,6
2026-07-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,24,4
2026-07-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,37,1
2026-07-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,39,5
2026-07-13,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,10,
2026-07-13,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,24,2
2026-07-13,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,129,17
2026-07-13,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,261,31
2026-07-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,20,
2026-07-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,72,8
2026-07-13,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,75,3
2026-07-13,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,219,12
2026-07-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,11,
2026-07-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,18,
2026-07-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4,
2026-07-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10,1
2026-07-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,17,
2026-07-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,18,4
2026-07-13,ASUC-(NEW)-PERF-RTG-WARM-ROW,73,10
2026-07-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,13,2
2026-07-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5,1
2026-07-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,11,1
2026-07-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,19,7
2026-07-13,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5,1
2026-07-13,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,
2026-07-13,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,38,6
2026-07-13,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,97,14
2026-07-14,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,402,34
2026-07-14,ASUC-(ALL)-PERF-KIDS-INTER,467,68
2026-07-14,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,288,42
2026-07-14,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,49,25
2026-07-14,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,42,5
2026-07-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,87,8
2026-07-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,226,17
2026-07-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,57,13
2026-07-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,370,32
2026-07-14,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,61,4
2026-07-14,ASUC-(HISTO)-UK-(UK)-PERF-RTG,151,20
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,21,
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,32,
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-RTG,105,6
2026-07-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,,
2026-07-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,17,1
2026-07-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,21,4
2026-07-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,27,8
2026-07-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,43,6
2026-07-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,47,16
2026-07-14,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,11,
2026-07-14,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,17,2
2026-07-14,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,106,11
2026-07-14,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,239,27
2026-07-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,22,1
2026-07-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,78,2
2026-07-14,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,93,6
2026-07-14,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,161,18
2026-07-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8,
2026-07-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5,
2026-07-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,8,
2026-07-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9,1
2026-07-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,9,5
2026-07-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,12,1
2026-07-14,ASUC-(NEW)-PERF-RTG-WARM-ROW,65,6
2026-07-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,17,
2026-07-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5,1
2026-07-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,16,
2026-07-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,14,2
2026-07-14,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,1,
2026-07-14,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,13,1
2026-07-14,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,35,4
2026-07-14,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,106,8
2026-07-15,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,397,38
2026-07-15,ASUC-(ALL)-PERF-KIDS-INTER,457,73
2026-07-15,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,288,43
2026-07-15,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,30,22
2026-07-15,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,26,7
2026-07-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,115,8
2026-07-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,221,38
2026-07-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,94,4
2026-07-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,361,30
2026-07-15,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,94,7
2026-07-15,ASUC-(HISTO)-UK-(UK)-PERF-RTG,205,13
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,25,1
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,28,
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-RTG,86,14
2026-07-15,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,2,
2026-07-15,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,18,2
2026-07-15,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,13,3
2026-07-15,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,14,4
2026-07-15,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,42,6
2026-07-15,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,73,7
2026-07-15,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,7,
2026-07-15,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39,5
2026-07-15,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,113,10
2026-07-15,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,279,26
2026-07-15,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,12,
2026-07-15,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,88,8
2026-07-15,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,93,6
2026-07-15,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,172,19
2026-07-15,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6,
2026-07-15,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7,2
2026-07-15,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,7,
2026-07-15,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,32,3
2026-07-15,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14,
2026-07-15,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,13,2
2026-07-15,ASUC-(NEW)-PERF-RTG-WARM-ROW,57,5
2026-07-15,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8,
2026-07-15,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4,
2026-07-15,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9,2
2026-07-15,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7,1
2026-07-15,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,,
2026-07-15,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,1
2026-07-15,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,41,4
2026-07-15,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,121,11
2026-07-16,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,452,59
2026-07-16,ASUC-(ALL)-PERF-KIDS-INTER,492,63
2026-07-16,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,284,54
2026-07-16,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,53,16
2026-07-16,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,48,6
2026-07-16,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,138,12
2026-07-16,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,186,25
2026-07-16,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,120,7
2026-07-16,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,312,25
2026-07-16,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,76,10
2026-07-16,ASUC-(HISTO)-UK-(UK)-PERF-RTG,130,10
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,15,1
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,54,3
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-RTG,74,1
2026-07-16,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,4,1
2026-07-16,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16,2
2026-07-16,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,47,3
2026-07-16,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,21,2
2026-07-16,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,92,4
2026-07-16,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,80,2
2026-07-16,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,11,
2026-07-16,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,30,4
2026-07-16,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,204,18
2026-07-16,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,255,23
2026-07-16,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,55,
2026-07-16,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,63,4
2026-07-16,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,117,12
2026-07-16,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,170,22
2026-07-16,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,3,
2026-07-16,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,6,
2026-07-16,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,16,
2026-07-16,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,16,3
2026-07-16,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,13,1
2026-07-16,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,20,2
2026-07-16,ASUC-(NEW)-PERF-RTG-WARM-ROW,75,9
2026-07-16,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10,
2026-07-16,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,13,
2026-07-16,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9,
2026-07-16,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,18,
2026-07-16,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,8,
2026-07-16,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,13,
2026-07-16,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,37,3
2026-07-16,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,82,9
2026-07-17,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,486,44
2026-07-17,ASUC-(ALL)-PERF-KIDS-INTER,505,75
2026-07-17,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,318,51
2026-07-17,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,64,18
2026-07-17,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,45,4
2026-07-17,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,161,14
2026-07-17,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,214,27
2026-07-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,110,3
2026-07-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,301,25
2026-07-17,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,81,7
2026-07-17,ASUC-(HISTO)-UK-(UK)-PERF-RTG,136,10
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,24,2
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,28,
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-RTG,147,4
2026-07-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5,1
2026-07-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,23,
2026-07-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,39,1
2026-07-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,30,3
2026-07-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,75,5
2026-07-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,61,3
2026-07-17,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,8,
2026-07-17,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,26,2
2026-07-17,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,184,12
2026-07-17,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,257,28
2026-07-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,41,7
2026-07-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,57,3
2026-07-17,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124,8
2026-07-17,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,180,10
2026-07-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,2,1
2026-07-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,10,2
2026-07-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,3,
2026-07-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,18,1
2026-07-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,19,1
2026-07-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,14,1
2026-07-17,ASUC-(NEW)-PERF-RTG-WARM-ROW,81,7
2026-07-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,11,
2026-07-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,15,1
2026-07-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9,4
2026-07-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,12,
2026-07-17,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,3,
2026-07-17,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,
2026-07-17,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,55,6
2026-07-17,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,106,15
2026-07-18,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,545,42
